
order_id,order_date,supplier_id,supplier_name,country,material,price_unit,price_per_unit,quantity,total_price,delivery_time_days,on_time_delivery_rate,defect_pct
ORD000208,2023-08-03,SUP003,Prime Group,USA,Copper,USD_per_ton,8844.83,701,6200223.22,13,0.838,0.0525
ORD000209,2024-09-09,SUP003,Prime Group,USA,Copper,USD_per_ton,9007.74,1011,9106820.4,44,0.972,0.1268
ORD000210,2024-12-05,SUP003,Prime Group,USA,Copper,USD_per_ton,8858.78,361,3198018.55,48,0.809,0.0928
ORD000211,2025-04-28,SUP003,Prime Group,USA,Copper,USD_per_ton,8840.63,546,4826986.38,17,0.979,0.0164
ORD000212,2023-07-09,SUP003,Prime Group,USA,Copper,USD_per_ton,8735.41,564,4926769.26,30,0.915,0.0895
ORD000213,2023-09-09,SUP003,Prime Group,USA,Copper,USD_per_ton,8802.96,417,3670833.02,18,0.87,0.1178
ORD000214,2023-05-18,SUP003,Prime Group,USA,Copper,USD_per_ton,8787.15,377,3312755.95,10,0.816,0.0883
ORD000215,2023-07-04,SUP003,Prime Group,USA,Copper,USD_per_ton,8893.81,314,2792654.86,9,0.999,0.0463
ORD000216,2024-07-01,SUP003,Prime Group,USA,Copper,USD_per_ton,8828.06,645,5694097.85,20,0.841,0.0568
ORD000217,2025-01-07,SUP003,Prime Group,USA,Copper,USD_per_ton,8742.66,615,5376738.49,26,0.938,0.1107
ORD000218,2024-09-29,SUP003,Prime Group,USA,Copper,USD_per_ton,8775.22,446,3913747.86,17,0.874,0.0838
ORD000219,2025-05-11,SUP003,Prime Group,USA,Copper,USD_per_ton,8908.5,697,6209224.16,14,0.871,0.0205
ORD000220,2025-01-09,SUP003,Prime Group,USA,Copper,USD_per_ton,8946.17,353,3157997.46,24,0.818,0.1499
ORD000221,2024-12-27,SUP003,Prime Group,USA,Copper,USD_per_ton,9039.58,561,5071203.54,19,0.933,0.0702
ORD000222,2023-05-05,SUP003,Prime Group,USA,Copper,USD_per_ton,9256.15,634,5868398.23,26,0.825,0.0113
ORD000223,2024-10-28,SUP003,Prime Group,USA,Copper,USD_per_ton,9317.48,468,4360578.83,41,0.885,0.0609
ORD000224,2023-12-01,SUP003,Prime Group,USA,Copper,USD_per_ton,9235.75,330,3047795.93,37,0.831,0.1039
ORD000225,2025-01-02,SUP003,Prime Group,USA,Copper,USD_per_ton,9133.79,478,4365951.15,37,0.983,0.0549
ORD000226,2025-01-31,SUP003,Prime Group,USA,Copper,USD_per_ton,9149.42,421,3851906.23,42,0.984,0.0212
ORD000227,2024-08-08,SUP003,Prime Group,USA,Copper,USD_per_ton,9056.53,353,3196954.1,38,0.883,0.0657
ORD000228,2025-04-26,SUP003,Prime Group,USA,Copper,USD_per_ton,9073.82,181,1642361.51,42,0.826,0.0894
ORD000229,2025-04-19,SUP003,Prime Group,USA,Copper,USD_per_ton,9117.11,559,5096464.22,6,0.938,0.0306
ORD000230,2024-07-12,SUP003,Prime Group,USA,Copper,USD_per_ton,9075.43,786,7133290.93,36,0.968,0.1419
ORD000231,2024-06-30,SUP003,Prime Group,USA,Copper,USD_per_ton,8980.94,183,1643512.9,43,0.848,0.1325
ORD000232,2023-02-28,SUP003,Prime Group,USA,Copper,USD_per_ton,8991.73,702,6312192.92,30,0.996,0.1427
ORD000233,2025-03-12,SUP003,Prime Group,USA,Copper,USD_per_ton,9124.48,726,6624369.79,11,0.893,0.0644
ORD000234,2023-04-13,SUP003,Prime Group,USA,Copper,USD_per_ton,9087.8,831,7551957.78,27,0.851,0.0811
ORD000235,2023-05-08,SUP003,Prime Group,USA,Copper,USD_per_ton,9126.02,419,3823803.07,6,0.983,0.0507
ORD000236,2025-07-23,SUP003,Prime Group,USA,Copper,USD_per_ton,9108.08,416,3788962.15,31,0.988,0.0135
ORD000237,2025-03-22,SUP003,Prime Group,USA,Copper,USD_per_ton,9265.41,754,6986116.16,49,0.864,0.054
ORD000238,2024-06-21,SUP003,Prime Group,USA,Copper,USD_per_ton,9116.97,697,6354530.33,36,0.816,0.0292
ORD000239,2023-01-14,SUP003,Prime Group,USA,Copper,USD_per_ton,9053.93,603,5459517.18,17,0.934,0.0464
ORD000240,2024-02-13,SUP003,Prime Group,USA,Copper,USD_per_ton,9077.27,166,1506826.22,44,0.848,0.0794
ORD000241,2024-10-28,SUP003,Prime Group,USA,Copper,USD_per_ton,9202.55,551,5070607.74,15,0.98,0.1237
ORD000242,2024-01-31,SUP003,Prime Group,USA,Copper,USD_per_ton,9240.02,567,5239092.65,17,0.823,0.0151
ORD000243,2025-06-02,SUP003,Prime Group,USA,Copper,USD_per_ton,9446.77,486,4591130.88,22,0.956,0.1236
ORD000244,2025-06-14,SUP003,Prime Group,USA,Copper,USD_per_ton,9526.93,557,5306497.66,44,0.854,0.0883
ORD000245,2023-09-20,SUP003,Prime Group,USA,Copper,USD_per_ton,9605.62,554,5321511.32,26,0.965,0.0026
ORD000246,2025-05-19,SUP003,Prime Group,USA,Copper,USD_per_ton,9590.7,571,5476290.95,36,0.964,0.0186
ORD000247,2024-02-20,SUP003,Prime Group,USA,Copper,USD_per_ton,9657.05,342,3302711.14,23,0.8,0.0394
ORD000248,2023-07-23,SUP003,Prime Group,USA,Copper,USD_per_ton,9662.82,340,3285359.14,20,0.844,0.1405
ORD000249,2023-11-21,SUP003,Prime Group,USA,Copper,USD_per_ton,9669.55,283,2736481.99,45,0.956,0.0222
ORD000250,2023-10-27,SUP003,Prime Group,USA,Copper,USD_per_ton,9589.88,393,3768824.67,25,0.922,0.0238
ORD000251,2023-01-25,SUP003,Prime Group,USA,Copper,USD_per_ton,9616.48,357,3433085.0,12,0.852,0.1014
ORD000252,2025-05-23,SUP003,Prime Group,USA,Copper,USD_per_ton,9603.55,600,5762130.12,15,0.948,0.1069
ORD000253,2025-09-04,SUP003,Prime Group,USA,Copper,USD_per_ton,9658.28,356,3438346.06,49,0.846,0.1113
ORD000254,2025-02-15,SUP003,Prime Group,USA,Copper,USD_per_ton,9698.65,458,4441979.75,8,0.846,0.0442
ORD000255,2023-04-01,SUP003,Prime Group,USA,Copper,USD_per_ton,9775.56,363,3548528.73,17,0.901,0.0203
ORD000256,2024-08-16,SUP003,Prime Group,USA,Copper,USD_per_ton,9643.75,603,5815179.78,8,0.94,0.095
ORD000257,2024-04-28,SUP003,Prime Group,USA,Copper,USD_per_ton,9624.33,459,4417568.9,49,0.875,0.0839
ORD000258,2025-08-05,SUP003,Prime Group,USA,Copper,USD_per_ton,9723.08,555,5396307.16,36,0.971,0.0705
ORD000259,2025-08-10,SUP003,Prime Group,USA,Copper,USD_per_ton,9745.33,445,4336671.29,15,0.924,0.1164
ORD000260,2024-12-04,SUP003,Prime Group,USA,Copper,USD_per_ton,9819.5,479,4703542.86,12,0.944,0.038
ORD000261,2024-11-21,SUP003,Prime Group,USA,Copper,USD_per_ton,9878.88,606,5986600.09,12,0.961,0.0492
ORD000262,2024-07-26,SUP003,Prime Group,USA,Copper,USD_per_ton,9956.6,538,5356650.92,30,0.974,0.0632
ORD000263,2024-10-17,SUP003,Prime Group,USA,Copper,USD_per_ton,10017.54,322,3225648.19,46,0.885,0.0971
ORD000264,2024-06-29,SUP003,Prime Group,USA,Copper,USD_per_ton,9982.4,757,7556677.01,9,0.87,0.0788
ORD000265,2023-09-02,SUP003,Prime Group,USA,Copper,USD_per_ton,9930.27,669,6643350.44,14,0.835,0.1089
ORD000266,2024-07-02,SUP003,Prime Group,USA,Copper,USD_per_ton,9821.4,703,6904447.52,23,0.979,0.0496
ORD000267,2025-06-24,SUP003,Prime Group,USA,Copper,USD_per_ton,10058.54,477,4797925.29,5,0.87,0.0042
ORD000268,2024-09-10,SUP003,Prime Group,USA,Copper,USD_per_ton,9889.2,447,4420471.58,39,0.909,0.0499
ORD000269,2025-07-27,SUP003,Prime Group,USA,Copper,USD_per_ton,9895.19,565,5590783.76,44,0.858,0.007
ORD000270,2023-01-13,SUP003,Prime Group,USA,Copper,USD_per_ton,10057.7,427,4294638.46,35,0.946,0.0892
ORD000271,2025-08-14,SUP003,Prime Group,USA,Copper,USD_per_ton,10091.48,456,4601714.74,49,0.801,0.0647
ORD000272,2024-11-09,SUP003,Prime Group,USA,Copper,USD_per_ton,10204.97,809,8255824.1,46,0.98,0.1251
ORD000273,2024-02-13,SUP003,Prime Group,USA,Copper,USD_per_ton,10219.37,512,5232318.62,15,0.898,0.1136
ORD000274,2024-08-22,SUP003,Prime Group,USA,Copper,USD_per_ton,10148.9,669,6789614.27,10,0.894,0.0997
ORD000275,2024-08-22,SUP003,Prime Group,USA,Copper,USD_per_ton,10069.48,543,5467724.93,27,0.84,0.1066
ORD000276,2024-07-14,SUP003,Prime Group,USA,Copper,USD_per_ton,10225.23,828,8466492.42,18,0.817,0.062
ORD000277,2023-10-26,SUP003,Prime Group,USA,Copper,USD_per_ton,10080.05,573,5775868.35,15,0.865,0.026
ORD000278,2024-02-08,SUP003,Prime Group,USA,Copper,USD_per_ton,10110.95,556,5621688.84,9,0.866,0.092
ORD000279,2023-08-16,SUP003,Prime Group,USA,Copper,USD_per_ton,10133.82,592,5999223.35,14,0.821,0.0111
ORD000280,2023-07-08,SUP003,Prime Group,USA,Copper,USD_per_ton,10278.02,379,3895370.77,11,0.807,0.1338
ORD000281,2023-12-03,SUP003,Prime Group,USA,Copper,USD_per_ton,10308.31,90,927748.28,23,0.859,0.1073
ORD000282,2025-03-05,SUP003,Prime Group,USA,Copper,USD_per_ton,10360.27,625,6475166.63,36,0.839,0.1097
ORD000283,2023-10-03,SUP003,Prime Group,USA,Copper,USD_per_ton,10309.21,556,5731920.81,24,0.879,0.0055
ORD000284,2025-06-05,SUP003,Prime Group,USA,Copper,USD_per_ton,10418.28,638,6646861.26,34,0.869,0.076
ORD000285,2023-05-10,SUP003,Prime Group,USA,Copper,USD_per_ton,10370.27,315,3266634.35,33,0.92,0.1163
ORD000286,2024-06-17,SUP003,Prime Group,USA,Copper,USD_per_ton,10342.15,521,5388258.21,46,0.969,0.1405
ORD000287,2023-06-24,SUP003,Prime Group,USA,Copper,USD_per_ton,10355.3,268,2775219.11,42,0.948,0.0388
ORD000288,2024-04-21,SUP003,Prime Group,USA,Copper,USD_per_ton,10392.07,196,2036844.89,30,0.817,0.0949
ORD000289,2023-04-08,SUP003,Prime Group,USA,Copper,USD_per_ton,10369.44,173,1793913.94,47,0.925,0.0559
ORD000290,2025-05-04,SUP003,Prime Group,USA,Copper,USD_per_ton,10363.3,200,2072659.27,30,0.917,0.0026
ORD000291,2024-01-14,SUP003,Prime Group,USA,Copper,USD_per_ton,10070.27,707,7119683.76,41,0.945,0.1398
ORD000292,2023-08-13,SUP003,Prime Group,USA,Copper,USD_per_ton,10029.75,406,4072078.2,34,0.85,0.0997
ORD000293,2024-11-16,SUP003,Prime Group,USA,Copper,USD_per_ton,10048.48,434,4361038.15,19,0.844,0.0388
ORD000294,2025-06-17,SUP003,Prime Group,USA,Copper,USD_per_ton,10212.62,730,7455209.26,14,0.872,0.1216
ORD000295,2023-12-08,SUP003,Prime Group,USA,Copper,USD_per_ton,10160.22,609,6187575.92,37,0.823,0.1234
ORD000296,2024-11-05,SUP003,Prime Group,USA,Copper,USD_per_ton,10303.55,762,7851302.97,21,0.811,0.0647
ORD000297,2023-06-07,SUP003,Prime Group,USA,Copper,USD_per_ton,10305.98,419,4318205.16,42,0.868,0.0986
ORD000298,2025-05-10,SUP003,Prime Group,USA,Copper,USD_per_ton,10178.23,540,5496243.04,41,0.882,0.0659
ORD000299,2023-11-01,SUP003,Prime Group,USA,Copper,USD_per_ton,10119.56,406,4108542.51,23,0.908,0.1351
ORD000300,2024-02-08,SUP003,Prime Group,USA,Copper,USD_per_ton,10217.57,390,3984854.08,36,0.823,0.1061
ORD000301,2025-08-12,SUP003,Prime Group,USA,Copper,USD_per_ton,9837.44,274,2695457.67,37,0.84,0.0551
ORD000302,2023-11-14,SUP003,Prime Group,USA,Copper,USD_per_ton,9822.0,242,2376923.6,17,0.974,0.0655
ORD000303,2024-11-17,SUP003,Prime Group,USA,Copper,USD_per_ton,9764.37,660,6444484.22,37,0.88,0.0382
ORD000304,2025-06-11,SUP003,Prime Group,USA,Copper,USD_per_ton,9748.29,1070,10430670.55,13,0.98,0.0957
ORD000305,2025-08-08,SUP003,Prime Group,USA,Copper,USD_per_ton,9735.03,707,6882668.02,26,0.845,0.0733
ORD000306,2024-03-15,SUP003,Prime Group,USA,Copper,USD_per_ton,9819.83,776,7620184.39,40,0.957,0.0632
ORD000307,2023-10-30,SUP003,Prime Group,USA,Copper,USD_per_ton,9967.27,395,3937069.97,8,0.886,0.0493
ORD000308,2023-06-10,SUP003,Prime Group,USA,Copper,USD_per_ton,9901.16,691,6841701.66,44,0.916,0.1207
ORD000309,2025-09-29,SUP003,Prime Group,USA,Copper,USD_per_ton,9762.44,745,7273015.11,18,0.995,0.1072
ORD000310,2024-05-19,SUP003,Prime Group,USA,Copper,USD_per_ton,9757.16,201,1961188.91,39,0.995,0.1009
ORD000311,2023-01-25,SUP003,Prime Group,USA,Copper,USD_per_ton,9885.58,472,4665994.16,27,0.869,0.1292
ORD000312,2024-08-02,SUP003,Prime Group,USA,Copper,USD_per_ton,9526.83,729,6945060.13,35,0.891,0.0851
ORD000313,2023-10-17,SUP003,Prime Group,USA,Copper,USD_per_ton,9568.0,415,3970721.39,19,0.825,0.0276
ORD000314,2024-02-18,SUP003,Prime Group,USA,Copper,USD_per_ton,9667.3,281,2716512.02,20,0.917,0.0251
ORD000315,2023-05-17,SUP003,Prime Group,USA,Copper,USD_per_ton,9665.72,691,6679014.68,8,0.862,0.1322
ORD000316,2025-02-05,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2309.76,558,1288847.44,14,0.802,0.0939
ORD000317,2023-08-21,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2300.0,301,692300.0,44,0.951,0.0375
ORD000318,2023-01-24,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2300.0,825,1897500.0,45,0.914,0.0844
ORD000319,2025-08-27,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2300.0,142,326600.0,49,0.845,0.1351
ORD000320,2023-07-21,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2337.45,461,1077563.15,24,0.887,0.1155
ORD000321,2024-07-23,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2382.46,228,543201.71,42,0.865,0.0281
ORD000322,2025-09-08,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2354.22,623,1466679.67,21,0.817,0.0633
ORD000323,2023-01-20,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2328.26,511,1189738.53,16,0.928,0.0987
ORD000324,2023-06-19,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2381.74,577,1374261.31,10,0.879,0.1054
ORD000325,2024-04-01,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2388.65,379,905296.46,12,0.906,0.0593
ORD000326,2025-03-30,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2398.72,378,906717.29,16,0.843,0.1112
ORD000327,2024-02-24,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2356.98,455,1072425.74,25,0.806,0.1206
ORD000328,2023-02-14,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2351.57,343,806588.05,15,0.949,0.0508
ORD000329,2025-06-22,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2361.2,658,1553666.65,25,0.881,0.0904
ORD000330,2024-01-23,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2375.1,671,1593693.93,43,0.803,0.0456
ORD000331,2023-01-23,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2404.71,118,283756.07,43,0.906,0.0764
ORD000332,2025-08-08,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2425.05,529,1282851.42,48,0.976,0.1217
ORD000333,2025-01-03,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2413.9,668,1612482.65,10,0.808,0.0768
ORD000334,2023-07-14,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2400.06,663,1591242.31,22,0.853,0.0298
ORD000335,2025-05-30,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2469.97,532,1314025.11,32,0.927,0.0775
ORD000336,2023-03-31,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2450.51,455,1114982.85,47,0.982,0.0624
ORD000337,2024-12-06,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2462.78,95,233964.22,16,0.944,0.0135
ORD000338,2025-01-08,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2450.6,311,762136.8,22,0.875,0.0571
ORD000339,2024-10-24,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2391.59,275,657686.64,45,0.984,0.0909
ORD000340,2024-07-17,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2418.95,591,1429596.71,41,0.958,0.0683
ORD000341,2025-08-20,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2410.27,367,884568.08,37,0.901,0.0464
ORD000342,2023-01-08,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2413.09,509,1228264.98,7,0.828,0.0411
ORD000343,2024-06-14,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2449.78,212,519352.64,22,0.998,0.116
ORD000344,2025-09-22,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2469.31,332,819810.05,16,0.888,0.0159
ORD000345,2023-09-17,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2466.37,310,764573.44,48,0.937,0.0912
ORD000346,2023-05-19,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2437.09,1067,2600375.62,45,0.81,0.028
ORD000347,2025-02-06,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2414.02,376,907672.98,40,0.989,0.0549
ORD000348,2024-01-20,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2384.64,700,1669244.7,32,0.907,0.0756
ORD000349,2025-02-20,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2333.85,608,1418978.95,29,0.973,0.1159
ORD000350,2025-05-24,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2327.28,384,893676.68,41,0.916,0.0948
ORD000351,2025-07-14,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2349.83,146,343074.75,20,0.98,0.0622
ORD000352,2024-05-19,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2357.18,576,1357732.87,6,0.816,0.0145
ORD000353,2024-08-03,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2340.51,429,1004080.33,31,0.869,0.1173
ORD000354,2024-11-27,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2370.68,981,2325640.3,31,0.822,0.0494
ORD000355,2023-02-12,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2408.5,184,443163.54,11,0.961,0.132
ORD000356,2025-07-16,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2434.62,478,1163750.29,45,0.886,0.1486
ORD000357,2023-03-14,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2441.64,212,517627.92,5,0.867,0.0969
ORD000358,2025-09-05,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2449.44,768,1881166.42,23,0.928,0.0244
ORD000359,2023-08-15,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2464.34,470,1158237.49,11,0.843,0.0101
ORD000360,2024-03-02,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2436.79,762,1856835.62,34,0.901,0.1309
ORD000361,2023-11-04,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2444.74,679,1659979.63,34,0.839,0.0262
ORD000362,2023-10-09,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2423.97,721,1747684.29,49,0.831,0.0829
ORD000363,2025-01-21,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2473.43,135,333912.74,21,0.845,0.1474
ORD000364,2023-02-23,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2454.83,212,520422.96,14,0.852,0.0182
ORD000365,2024-04-21,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2434.92,588,1431731.66,34,0.822,0.0802
ORD000366,2024-12-16,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2466.55,702,1731520.61,38,0.924,0.1123
ORD000367,2023-03-17,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2454.26,356,873715.7,27,0.922,0.0675
ORD000368,2023-04-01,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2474.73,541,1338829.46,34,0.894,0.1199
ORD000369,2024-03-06,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2455.32,668,1640156.11,27,0.863,0.0538
ORD000370,2024-03-18,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2454.1,691,1695785.45,11,0.826,0.0073
ORD000371,2024-02-09,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2464.32,658,1621521.26,38,0.932,0.1405
ORD000372,2024-01-16,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2442.65,683,1668330.34,35,0.942,0.0548
ORD000373,2024-01-13,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2441.94,449,1096431.49,22,0.954,0.1332
ORD000374,2023-07-03,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2463.23,465,1145400.11,40,0.81,0.097
ORD000375,2023-01-07,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2508.39,519,1301854.22,27,0.918,0.1296
ORD000376,2023-09-01,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2492.36,513,1278579.54,17,0.969,0.102
ORD000377,2023-11-15,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2485.6,240,596543.27,16,0.907,0.0193
ORD000378,2023-06-18,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2479.32,630,1561968.82,21,0.952,0.1329
ORD000379,2024-12-16,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2510.42,227,569864.27,7,0.846,0.148
ORD000380,2024-03-03,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2529.2,364,920630.36,30,0.965,0.1473
ORD000381,2023-08-15,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2543.68,82,208581.37,30,0.935,0.1176
ORD000382,2025-07-01,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2502.68,523,1308902.57,36,0.85,0.0745
ORD000383,2024-07-01,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2539.51,638,1620205.04,25,0.957,0.0661
ORD000384,2024-01-03,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2525.71,450,1136571.2,37,0.827,0.0058
ORD000385,2023-08-22,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2543.36,293,745205.27,41,0.833,0.0715
ORD000386,2024-08-23,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2522.26,635,1601634.39,11,0.891,0.1424
ORD000387,2025-08-27,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2516.15,208,523358.3,20,0.803,0.0718
ORD000388,2023-12-06,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2547.15,732,1864510.79,28,0.813,0.1257
ORD000389,2025-08-21,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2563.9,647,1658841.81,44,0.943,0.0582
ORD000390,2024-01-18,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2562.41,207,530418.37,44,0.821,0.0155
ORD000391,2024-02-06,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2552.35,468,1194501.77,13,0.984,0.1466
ORD000392,2024-07-09,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2536.15,473,1199598.02,43,0.917,0.0072
ORD000393,2025-01-18,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2538.13,400,1015252.26,45,0.883,0.0557
ORD000394,2025-03-15,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2542.49,492,1250906.1,20,0.934,0.0823
ORD000395,2025-02-21,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2577.52,593,1528471.48,34,0.865,0.0065
ORD000396,2024-04-06,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2579.83,399,1029353.44,20,0.915,0.1073
ORD000397,2023-01-12,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2579.6,425,1096331.29,11,0.954,0.0806
ORD000398,2025-01-25,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2570.09,563,1446960.23,5,0.923,0.1216
ORD000399,2024-06-17,SUP004,Aurora Industrial,USA,Aluminum,USD_per_ton,2540.33,284,721453.16,33,0.814,0.047
ORD000400,2023-08-04,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10267.13,763,7833823.93,41,0.924,0.0416
ORD000401,2025-08-13,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10216.44,930,9501286.33,39,0.851,0.1216
ORD000402,2023-12-06,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10294.94,275,2831107.78,17,0.937,0.0189
ORD000403,2024-09-17,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10297.22,221,2275684.54,44,0.895,0.1158
ORD000404,2023-05-27,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10155.26,585,5940826.53,39,0.943,0.0604
ORD000405,2024-04-16,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10220.8,286,2923149.51,46,0.912,0.0473
ORD000406,2024-02-15,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10175.65,208,2116534.75,27,0.988,0.0645
ORD000407,2025-05-14,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10201.04,250,2550259.38,31,0.919,0.0753
ORD000408,2025-02-08,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10230.64,276,2823657.55,16,0.948,0.0094
ORD000409,2025-06-30,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10186.51,682,6947198.2,12,0.84,0.0752
ORD000410,2024-10-25,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10047.68,532,5345366.54,37,0.958,0.0044
ORD000411,2024-04-05,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,9938.92,479,4760742.24,12,0.963,0.0877
ORD000412,2023-08-08,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10111.82,472,4772778.83,9,0.991,0.0212
ORD000413,2023-10-19,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,10092.75,233,2351610.59,18,0.998,0.0023
ORD000414,2023-11-19,SUP005,Global Metals,Brazil,Lithium,USD_per_ton,9835.96,702,6904845.28,25,0.885,0.0129
